LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),,
ID19245,19245,3,2.2503249645233154,589.3971343524743,291.14385761483453,0.0,83.0,83,6.0,1,,3932.664259927798,3939.0,3750.0,4095.0,1089348.0,74.08054215018626,-0.015556810267313636,-1.6778093531278284
ID19257,19257,3,2.240499973297119,589.3239032882493,291.2013161055743,0.0,84.0,84,6.0,1,,3931.9602888086642,3931.0,3774.0,4095.0,1089153.0,72.66681366767048,-0.015791937847571363,-1.7364069244122333
ID19270,19270,3,2.1691479682922363,589.4570081662393,291.17870748137335,0.0,85.0,85,6.0,1,,3932.476534296029,3933.0,3777.0,4095.0,1089296.0,71.35822818690473,-0.01544954548186221,-1.7295368021346373
ID19281,19281,3,2.2983860969543457,589.3188031006208,290.935386840828,0.0,86.0,86,6.0,1,,3931.4801444043323,3932.0,3773.0,4095.0,1089020.0,75.07805457149206,-0.01583982928094845,-1.6856126551833135
ID19292,19292,3,2.265310525894165,589.3198375088382,291.0643949803832,0.0,87.0,87,6.0,1,,3929.971119133574,3928.0,3762.0,4071.0,1088602.0,70.20786345139459,-0.016087130309378098,-1.8304401616735821
ID19304,19304,3,2.3134829998016357,589.3271863541783,291.0941538750852,0.0,88.0,88,6.0,1,,3930.0,3938.0,3754.0,4095.0,1088610.0,75.89313615829846,-0.01558961313428288,-1.6401334912847532
ID19316,19316,3,2.296173572540283,589.4046353293159,290.9508784832145,0.0,89.0,89,6.0,1,,3932.462093862816,3931.0,3730.0,4095.0,1089292.0,75.29961535367529,-0.015843729224761575,-1.6814932584943159
ID19328,19328,3,2.224268674850464,589.3108168617304,291.0954104553064,0.0,90.0,90,6.0,1,,3933.176895306859,3936.0,3758.0,4095.0,1089490.0,75.04921892558545,-0.015378641513557617,-1.6371030565953055
ID19340,19340,3,2.3495054244995117,589.3806415810353,290.9030604859206,0.0,91.0,91,6.0,1,,3930.1624548736463,3934.0,3786.0,4095.0,1088655.0,74.87021837652713,-0.01576112817945468,-1.6811953731900182
ID19352,19352,3,2.269500970840454,589.2947636193804,291.07358474770984,0.0,92.0,92,6.0,1,,3932.8592057761734,3937.0,3772.0,4095.0,1089402.0,77.35537016632924,-0.0154701102507749,-1.5977632558336754
ID19364,19364,3,2.382298707962036,589.3942466986058,290.99561642206737,0.0,93.0,93,6.0,1,,3928.104693140794,3937.0,3737.0,4087.0,1088085.0,75.78444746710652,-0.016163483437833453,-1.703118968186783
ID19375,19375,3,2.339491844177246,589.3330923200805,290.9786978949157,0.0,94.0,94,6.0,1,,3931.3718411552345,3929.0,3773.0,4095.0,1088990.0,74.73209882982619,-0.015936384449014518,-1.703858645855303
ID19387,19387,3,2.1727945804595947,589.3415265631304,291.0437191498099,0.0,95.0,95,6.0,1,,3932.3718411552345,3937.0,3759.0,4085.0,1089267.0,69.4448144045675,-0.015581132858347616,-1.7925193549362406
ID19402,19402,3,2.455378532409668,589.408120672886,291.0150918296724,0.0,96.0,96,6.0,1,,3927.389891696751,3929.0,3770.0,4095.0,1087887.0,76.45577227942503,-0.016423600216660773,-1.7154734441419281
ID19416,19416,3,2.3538081645965576,589.4213887523616,290.9560159051644,0.0,97.0,97,6.0,1,,3930.1732851985557,3937.0,3783.0,4082.0,1088658.0,73.71005875723104,-0.016059869227916405,-1.7405570720032757
ID19429,19429,3,2.243840456008911,589.2832963767797,290.90757109055625,0.0,98.0,98,6.0,1,,3931.6137184115523,3935.0,3740.0,4078.0,1089057.0,74.36717728608589,-0.01574608373718754,-1.691550411322089
ID19440,19440,3,2.267707586288452,589.2511858941427,291.0514240835622,0.0,99.0,99,6.0,1,,3932.476534296029,3931.0,3753.0,4095.0,1089296.0,75.1769674841922,-0.015753391116047975,-1.6744857687010701
ID19451,19451,3,2.2006707191467285,589.440758761186,291.0909327628711,0.0,100.0,100,6.0,1,,3934.870036101083,3939.0,3744.0,4095.0,1089959.0,74.47953033882158,-0.015184401282162056,-1.6291692810345906
ID19463,19463,3,2.3319199085235596,589.3799713774666,291.12173969917063,0.0,101.0,101,6.0,1,,3930.6028880866425,3937.0,3753.0,4089.0,1088777.0,73.12839407927841,-0.015951691236026442,-1.7425828831220487
ID19474,19474,3,2.1254239082336426,589.3885320099523,291.17600935997456,0.0,102.0,102,6.0,1,,3936.631768953069,3937.0,3776.0,4095.0,1090447.0,73.48652741635394,-0.014969929970770636,-1.6282359655995926
ID19486,19486,3,2.320295810699463,589.307321166686,291.08759185126326,0.0,103.0,103,6.0,1,,3930.169675090253,3932.0,3759.0,4094.0,1088657.0,72.92191141230792,-0.016036653692103067,-1.7567828464666324
ID19498,19498,3,2.3928756713867188,589.2330626253977,291.1100155150961,0.0,104.0,104,6.0,1,,3929.3321299638988,3930.0,3755.0,4095.0,1088425.0,76.97207860136645,-0.01608933837030044,-1.6695446534962912
ID19510,19510,3,2.2468879222869873,589.5121970495144,290.9418436016858,0.0,105.0,105,6.0,1,,3934.465703971119,3933.0,3753.0,4089.0,1089847.0,77.29552090130969,-0.015333608579741304,-1.5853190902168532
ID19521,19521,3,2.3155345916748047,589.311534519926,291.0534519961206,0.0,106.0,106,6.0,1,,3930.4693140794225,3935.0,3751.0,4085.0,1088740.0,73.11285175121047,-0.016055331049929934,-1.7544026298466835
ID19533,19533,3,2.358248472213745,589.3404226351147,290.9827643753517,0.0,107.0,107,6.0,1,,3928.5126353790615,3924.0,3757.0,4095.0,1088198.0,75.61547474510863,-0.01625843976823035,-1.717296614608544
ID19544,19544,3,2.2063791751861572,589.2440907459983,291.14557387848225,0.0,108.0,108,6.0,1,,3933.0072202166066,3934.0,3746.0,4092.0,1089443.0,73.10469922740171,-0.015479782153301687,-1.6918024523555708
ID19553,19553,3,2.362041473388672,589.3341263565369,291.13904358381814,0.0,109.0,109,6.0,1,,3929.263537906137,3935.0,3769.0,4095.0,1088406.0,74.17800178157565,-0.016091255052874925,-1.7326112174294497
ID19562,19562,3,2.3670706748962402,589.3715624129351,291.0283738101459,0.0,110.0,110,6.0,1,,3928.418772563177,3929.0,3744.0,4079.0,1088172.0,74.87471231907841,-0.016147971900721644,-1.7222682935351277
ID19572,19572,3,2.2502715587615967,589.4987347730236,291.0005449019309,0.0,111.0,111,6.0,1,,3930.9927797833934,3936.0,3753.0,4081.0,1088885.0,74.36728246549539,-0.015725817260080786,-1.6890692709078252
ID19581,19581,3,2.2192513942718506,589.3362314213813,291.0500771327838,0.0,112.0,112,6.0,1,,3933.5559566787006,3934.0,3760.0,4095.0,1089595.0,72.52821496632198,-0.015642039880865054,-1.7236483602517347
ID19591,19591,3,2.247115135192871,589.4519157652546,291.0278299115674,0.0,113.0,113,6.0,1,,3932.0036101083033,3931.0,3760.0,4095.0,1089165.0,73.01134010563939,-0.01564946039099136,-1.71239190928088
ID19601,19601,3,2.2576169967651367,589.2892620691567,291.15703310792964,0.0,114.0,114,6.0,1,,3933.725631768953,3929.0,3768.0,4095.0,1089642.0,74.32374218394978,-0.015725529270312323,-1.6912022335031887
ID19611,19611,3,2.288456439971924,589.2826987923926,290.97076502695114,0.0,115.0,115,6.0,1,,3933.4909747292418,3939.0,3767.0,4095.0,1089577.0,75.99693041657743,-0.015469693555179308,-1.6265399098168203
ID19621,19621,3,2.334637403488159,589.3418864974404,290.9127609103136,0.0,116.0,116,6.0,1,,3932.9530685920577,3938.0,3741.0,4095.0,1089428.0,79.1146752975305,-0.015688642205094507,-1.5846909289695046
ID19631,19631,3,2.1678435802459717,589.3278489546108,291.0547726994652,0.0,117.0,117,6.0,1,,3934.9205776173285,3940.0,3790.0,4077.0,1089973.0,69.86078943953058,-0.015528530612521031,-1.7768865734337058
ID19641,19641,3,2.411064386367798,589.4424220239919,291.04280901647826,0.0,118.0,118,6.0,1,,3926.9819494584835,3928.0,3760.0,4095.0,1087774.0,74.80174060565113,-0.01616148143391826,-1.724783316744935
ID19653,19653,3,2.430253744125366,589.4233530001252,291.08009371981564,0.0,119.0,119,6.0,1,,3929.5415162454874,3924.0,3756.0,4095.0,1088483.0,75.1358376774344,-0.016256574096817404,-1.7285101308964188
ID19664,19664,3,2.2511134147644043,589.2998338933764,291.01240243694815,0.0,120.0,120,6.0,1,,3933.3826714801444,3934.0,3778.0,4095.0,1089547.0,74.59920534271716,-0.015443984782021752,-1.6541730071992715
ID18116,18116,4,21.239248275756836,591.7410035873938,433.9371456752703,0.0,0.0,0,6.0,1,,3498.032490974729,3496.0,3269.0,3750.0,968955.0,116.68297051060348,-0.057920430556968244,-3.686298961734811
ID18132,18132,4,34.13352966308594,590.3816281384819,433.6545671772586,0.0,1.0,1,6.0,1,,3435.3971119133575,3447.0,3065.0,3815.0,951605.0,186.55896528406402,-0.07020131508210964,-2.780655186570191
ID18147,18147,4,66.08772277832031,587.8769656454781,434.8990418649543,0.0,2.0,2,6.0,1,,3326.3429602888086,3412.0,2615.0,3800.0,921397.0,341.1327274671486,-0.09112506495162422,-1.9552727971196715
ID18161,18161,4,74.19596862792969,586.8745618606299,435.5675072626345,0.0,3.0,3,6.0,1,,3311.6606498194947,3416.0,2466.0,3878.0,917330.0,383.56144804217996,-0.09447688159693496,-1.8016352951270118
ID18176,18176,4,93.26631927490234,585.555328483936,436.83883532476284,0.0,4.0,4,6.0,1,,3266.407942238267,3408.0,2073.0,3879.0,904795.0,467.07990077160053,-0.10315715900182265,-1.6087637302505486
ID18191,18191,4,115.69939422607422,584.1883202995048,438.76986400728106,0.0,5.0,5,6.0,1,,3234.4115523465703,3437.0,1601.0,3940.0,895932.0,589.507338779387,-0.10888017078222466,-1.3407528995663112
ID18205,18205,4,134.08493041992188,581.835739805572,440.7656479421848,0.0,6.0,6,6.0,1,,3224.754512635379,3504.0,1390.0,4022.0,893257.0,707.8152068540472,-0.10988653020925475,-1.1248791138294691
ID18219,18219,4,138.94740295410156,580.1946333775714,442.1769014528833,0.0,7.0,7,6.0,1,,3225.5740072202166,3533.0,1305.0,4074.0,893484.0,759.5385177208847,-0.10887672716668771,-1.037730246581046
ID18234,18234,4,143.1591033935547,577.2654492874801,444.29020089143364,0.0,8.0,8,6.0,1,,3259.032490974729,3630.0,1257.0,4095.0,902752.0,862.8596513489423,-0.1020060856229775,-0.8580867846139641
ID18249,18249,4,145.14300537109375,575.5109039295945,445.3467012360173,0.0,9.0,9,6.0,1,,3263.418772563177,3687.0,1283.0,4095.0,903967.0,896.6688663482175,-0.10038931164066354,-0.8122759262689039
ID18264,18264,4,133.78688049316406,571.1673430340192,446.92460612787556,0.0,10.0,10,6.0,1,,3301.2057761732854,3822.0,1376.0,4095.0,914434.0,932.6455655719433,-0.09293239346268993,-0.7252929019573598
ID18279,18279,4,127.32078552246094,568.9841640132172,447.2307779032936,0.0,11.0,11,6.0,1,,3318.938628158845,3900.0,1395.0,4095.0,919346.0,945.900142485021,-0.08859154497122158,-0.6821237153900378
ID18296,18296,4,128.5878143310547,565.4594131770167,448.6006466351728,0.0,12.0,12,6.0,1,,3285.1732851985557,3709.0,1508.0,4095.0,909993.0,875.7748529455791,-0.09444920671947661,-0.7824945236259451
ID18313,18313,4,133.2935791015625,560.8058945047443,449.6255274359779,0.0,13.0,13,6.0,1,,3280.5631768953067,3785.0,1453.0,4095.0,908716.0,920.9753142775927,-0.09460417294264704,-0.7443928906050862
ID18330,18330,4,125.49026489257812,558.3162621934122,449.76750886588144,0.0,14.0,14,6.0,1,,3287.7906137184114,3709.0,1557.0,4095.0,910718.0,870.1593304368804,-0.09293091047060334,-0.7742036064487089
ID18347,18347,4,130.17198181152344,553.2240512146248,449.8850028893489,0.0,15.0,15,6.0,1,,3282.3537906137185,3782.0,1475.0,4095.0,909212.0,904.9025716803825,-0.09355643125121782,-0.7487665561524363
ID18366,18366,4,126.51399993896484,551.204916581412,450.0953232674882,0.0,16.0,16,6.0,1,,3291.4043321299637,3796.0,1358.0,4095.0,911719.0,905.9075294229644,-0.09205311324775753,-0.7367249872857152
ID18384,18384,4,123.0074234008789,546.925745196588,450.59885148966305,0.0,17.0,17,6.0,1,,3311.1119133574007,3870.0,1310.0,4095.0,917178.0,917.0586478066589,-0.08905337956650336,-0.7059341985000914
ID18402,18402,4,123.80070495605469,544.6817512498117,450.9332829374554,0.0,18.0,18,6.0,1,,3317.6714801444045,3942.0,1388.0,4095.0,918995.0,953.6654365510342,-0.08787252123064487,-0.6702933025897356
ID18420,18420,4,121.76903533935547,542.6359588304971,451.64067987151964,0.0,19.0,19,6.0,1,,3330.1552346570397,3982.0,1447.0,4095.0,922453.0,947.3365377045063,-0.0865779510126417,-0.6663862063776723
ID18438,18438,4,108.32625579833984,538.362862567225,453.4492989456103,0.0,20.0,20,6.0,1,,3342.4693140794225,3682.0,1606.0,4095.0,925864.0,835.9488208737305,-0.08706263624775426,-0.7626206602374855
ID18454,18454,4,128.38153076171875,535.1704154294367,455.4946558986385,0.0,21.0,21,6.0,1,,3327.3537906137185,3920.0,1509.0,4095.0,921677.0,930.9874789560278,-0.091833123767575,-0.7228011521768184
ID18468,18468,4,131.30905151367188,533.0425526941051,456.89574180295955,0.0,22.0,22,6.0,1,,3330.4296028880867,3938.0,1411.0,4095.0,922529.0,940.4631218783928,-0.09263951226876914,-0.7231108533218866
ID18482,18482,4,135.83509826660156,529.1593233201327,459.80274687624916,0.0,23.0,23,6.0,1,,3319.2057761732854,3827.0,1526.0,4095.0,919420.0,894.4426838814912,-0.0971813692406803,-0.7989031954491941
ID18496,18496,4,139.25091552734375,527.4364466624514,460.9871623926386,0.0,24.0,24,6.0,1,,3318.451263537906,3812.0,1472.0,4095.0,919211.0,898.349155419923,-0.09851702066379901,-0.8073726133435065
ID18512,18512,4,142.1428985595703,525.2980650705118,462.469959471884,0.0,25.0,25,6.0,1,,3315.4873646209385,3758.0,1488.0,4095.0,918390.0,879.7273194249822,-0.10009577659578862,-0.8383951498439473
ID18525,18525,4,140.1127471923828,521.88881131863,463.795238288134,0.0,26.0,26,6.0,1,,3302.8339350180504,3637.0,1406.0,4095.0,914885.0,814.7536979139973,-0.10374948049973318,-0.9385272868383833
ID18537,18537,4,132.2188262939453,519.9649823429377,463.78213140772283,0.0,27.0,27,6.0,1,,3301.176895306859,3581.0,1360.0,4095.0,914426.0,749.7444306884158,-0.1046025093999638,-1.0287545630481278
ID18548,18548,4,107.64600372314453,517.0776535103822,464.2012445605925,0.0,28.0,28,6.0,1,,3313.43321299639,3492.0,1690.0,4057.0,917821.0,586.2775286773581,-0.10234153844962403,-1.2886820537393662
ID18558,18558,4,94.46940612792969,514.9624555973852,463.58031770633954,0.0,29.0,29,6.0,1,,3323.2129963898915,3468.0,2006.0,3967.0,920530.0,496.1471279611576,-0.10024199086375288,-1.4924564038632273
ID18569,18569,4,77.24137878417969,512.9658175790698,462.75513465553803,0.0,30.0,30,6.0,1,,3346.7653429602888,3473.0,2466.0,3908.0,927054.0,397.63889081701967,-0.09484635837964724,-1.7638626449284596
ID18581,18581,4,64.27995300292969,508.91649046496326,461.7081557785488,0.0,31.0,31,6.0,1,,3364.292418772563,3437.0,2699.0,3873.0,931909.0,324.63041033132123,-0.09011123737654787,-2.052698589042951
ID18593,18593,4,58.632415771484375,506.58134820799154,461.11757124177717,0.0,32.0,32,6.0,1,,3376.129963898917,3431.0,2762.0,3856.0,935188.0,299.6401907584367,-0.08728924240401055,-2.1551457288575717
ID18604,18604,4,54.4151496887207,502.37171093618014,459.98860874762977,0.0,33.0,33,6.0,1,,3381.3537906137185,3427.0,2816.0,3808.0,936635.0,272.3156824357244,-0.08537724368607252,-2.318184958308536
ID18615,18615,4,57.19099807739258,500.17770430978607,460.00261692492745,0.0,34.0,34,6.0,1,,3375.1407942238266,3419.0,2812.0,3819.0,934914.0,289.7520898689515,-0.08693950084039759,-2.2182623108611232
ID18628,18628,4,58.647926330566406,496.9364464440256,459.3953123526456,0.0,35.0,35,6.0,1,,3378.2527075812272,3443.0,2706.0,3871.0,935776.0,303.4055395254739,-0.08707080657608683,-2.1239001513324087
ID18641,18641,4,66.96817016601562,494.5143375994553,459.62320579067864,0.0,36.0,36,6.0,1,,3358.8772563176894,3445.0,2583.0,3898.0,930409.0,345.9590316006624,-0.09098534787952466,-1.9435693111887817
ID18654,18654,4,75.11946105957031,491.14259888503756,461.0118081965495,0.0,37.0,37,6.0,1,,3336.696750902527,3427.0,2501.0,3892.0,924265.0,383.1842299516095,-0.09534399066314606,-1.8354770556492352
ID18665,18665,4,79.18736267089844,488.9761706609203,462.1810242032792,0.0,38.0,38,6.0,1,,3333.8880866425993,3424.0,2365.0,3936.0,923487.0,411.0218863433062,-0.09622112294375774,-1.727127100946172
ID18676,18676,4,82.27584838867188,485.95526707048657,464.63550403280226,0.0,39.0,39,6.0,1,,3325.101083032491,3430.0,2341.0,4005.0,921053.0,430.1719034953282,-0.0977690330000677,-1.6752375437404325
ID18688,18688,4,84.04890441894531,484.1754722542546,466.8086373256084,0.0,40.0,40,6.0,1,,3314.548736462094,3413.0,2316.0,3936.0,918130.0,425.5235334355266,-0.09908932140733388,-1.7134677737825486
ID18700,18700,4,81.28926849365234,481.9282131517339,469.72392699580297,0.0,41.0,41,6.0,1,,3316.7436823104695,3415.0,2348.0,3918.0,918738.0,412.8985154528932,-0.09821176747856813,-1.7496756502045892
ID18711,18711,4,76.98339080810547,480.00504919659215,471.90333019896167,0.0,42.0,42,6.0,1,,3324.014440433213,3413.0,2458.0,3890.0,920752.0,390.91707459640105,-0.09656997293944398,-1.8178407979151237
ID18722,18722,4,71.62960052490234,478.33501515101085,474.20169986574143,0.0,43.0,43,6.0,1,,3329.0397111913358,3401.0,2566.0,3874.0,922144.0,359.7306085616681,-0.09467667088800089,-1.9355787508838855
ID18735,18735,4,62.23345947265625,476.09571458019246,476.53297912666744,0.0,44.0,44,6.0,1,,3353.462093862816,3431.0,2673.0,3890.0,928909.0,321.444987359421,-0.0894148076375701,-2.0488284799235625
ID18748,18748,4,51.9327392578125,474.1834473798242,478.15001023129133,0.0,45.0,45,6.0,1,,3380.216606498195,3428.0,2861.0,3869.0,936320.0,269.9867884825276,-0.08381059194130258,-2.2905810060488543
ID18761,18761,4,39.82316970825195,471.689340571264,480.6579200297578,0.0,46.0,46,6.0,1,,3418.5198555956677,3430.0,3031.0,3808.0,946930.0,209.43105417333163,-0.0754176899029416,-2.662898844896057
ID18774,18774,4,33.555267333984375,470.2261851161328,481.8108824676605,0.0,47.0,47,6.0,1,,3437.0649819494583,3438.0,3085.0,3800.0,952067.0,174.03042827317685,-0.07095023022205957,-3.0165281242834086
ID18787,18787,4,24.63718605041504,467.4635682014515,483.6025376710826,0.0,48.0,48,6.0,1,,3473.4476534296027,3454.0,3216.0,3743.0,962145.0,125.2019888451378,-0.06270246274646918,-3.7118177911757897
ID18799,18799,4,21.79877281188965,464.4899664910224,485.1383962969568,0.0,49.0,49,6.0,1,,3489.5956678700363,3477.0,3267.0,3778.0,966618.0,114.5429910241515,-0.059044487597699216,-3.8233746157233437
ID18811,18811,4,16.13675308227539,461.83563786728047,486.0372658667648,0.0,50.0,50,6.0,1,,3524.0469314079423,3514.0,3300.0,3748.0,976161.0,85.92068279228032,-0.051936980139833694,-4.4937969673889455
ID18823,18823,4,14.081083297729492,458.76944348794444,487.9564253857372,0.0,51.0,51,6.0,1,,3537.1407942238266,3531.0,3347.0,3709.0,979788.0,73.44344933410711,-0.04910754317878316,-4.974461591182517
ID18835,18835,4,12.850475311279297,456.65772119417556,489.14060677976875,0.0,52.0,52,6.0,1,,3549.7906137184114,3549.0,3390.0,3759.0,983292.0,68.00916007132784,-0.04673360236870363,-5.117764479130228
ID18849,18849,4,12.054649353027344,454.30314746160457,490.3524627215829,0.0,53.0,53,6.0,1,,3563.303249097473,3558.0,3409.0,3785.0,987035.0,77.65019403924659,-0.04416259216435712,-4.240438489298811
ID18863,18863,4,11.210319519042969,451.06873525825966,492.05733328639786,0.0,54.0,54,6.0,1,,3574.483754512635,3575.0,3424.0,3783.0,990132.0,73.921599109043,-0.04238890584785156,-4.280899259056838
ID18877,18877,4,10.91031265258789,448.8012507339573,494.7487897142215,0.0,55.0,55,6.0,1,,3582.3104693140795,3579.0,3417.0,3832.0,992300.0,74.99167344211298,-0.041567889138161895,-4.143590115460403
ID18891,18891,4,10.770967483520508,446.29474364421884,497.9202392423875,0.0,56.0,56,6.0,1,,3587.198555956679,3586.0,3409.0,3764.0,993654.0,72.77407165435751,-0.041197881834497616,-4.235987213581815
ID18904,18904,4,8.81684684753418,444.8328121113976,500.4109255380672,0.0,57.0,57,6.0,1,,3599.682310469314,3596.0,3475.0,3840.0,997112.0,68.31003606005815,-0.037806255174511534,-4.141052981244303
ID18919,18919,4,9.97227668762207,443.32798666150194,503.1949746711382,0.0,58.0,58,6.0,1,,3576.898916967509,3570.0,3412.0,3782.0,990801.0,69.31348577598008,-0.04061619749745782,-4.36944023075955
ID18934,18934,4,10.800800323486328,441.79768322538075,507.1973961525185,0.0,59.0,59,6.0,1,,3545.6064981949457,3541.0,3393.0,3728.0,982133.0,64.47289364990141,-0.0427023960312232,-4.906238316519593
ID18947,18947,4,8.445160865783691,440.97544025644777,507.82052958473406,0.0,60.0,60,6.0,1,,3571.516245487365,3564.0,3423.0,3786.0,989310.0,62.24115026132278,-0.03735322411219406,-4.453137943559249
ID18962,18962,4,7.748289585113525,440.8270504502826,507.3067418214196,0.0,61.0,61,6.0,1,,3581.346570397112,3577.0,3428.0,3783.0,992033.0,60.32324549067747,-0.03590739621288722,-4.422387657802402
ID18977,18977,4,6.840073585510254,441.1794272233707,506.60146689934265,0.0,62.0,62,6.0,1,,3593.7472924187728,3591.0,3489.0,3776.0,995468.0,54.732826386996585,-0.03364956859961152,-4.572718964661927
ID18990,18990,4,6.22529935836792,440.8954660578514,505.69514943374264,0.0,63.0,63,6.0,1,,3604.4368231046933,3599.0,3484.0,3827.0,998429.0,51.43386581027728,-0.03180329367369234,-4.603909146368294
ID19003,19003,4,8.184260368347168,441.0054103697781,505.1926728831675,0.0,64.0,64,6.0,1,,3578.5270758122742,3572.0,3419.0,3758.0,991252.0,57.6777984228845,-0.036813907465289245,-4.74271842603861
ID19016,19016,4,13.406274795532227,441.4087403652957,504.53994225305473,0.0,65.0,65,6.0,1,,3526.884476534296,3522.0,3365.0,3702.0,976947.0,68.61408312494193,-0.04832349044751644,-5.220077038636617
ID19029,19029,4,17.689111709594727,441.60949600390506,503.6706592594157,0.0,66.0,66,6.0,1,,3499.537906137184,3486.0,3269.0,3787.0,969372.0,93.87134373098493,-0.05432715491931262,-4.283351416717592
ID19042,19042,4,17.78438949584961,441.74062508223477,502.6093868333202,0.0,67.0,67,6.0,1,,3504.884476534296,3494.0,3301.0,3733.0,970853.0,98.7544587738403,-0.054385354505781455,-4.082392564295194
ID19054,19054,4,17.10357666015625,442.0215339275198,501.3212996858065,0.0,68.0,68,6.0,1,,3516.924187725632,3512.0,3335.0,3805.0,974188.0,100.72522185942952,-0.05291168983434032,-3.9013590861975453
ID19066,19066,4,17.600025177001953,442.2094747288965,500.6452578218269,0.0,69.0,69,6.0,1,,3516.898916967509,3509.0,3329.0,3814.0,974181.0,106.28269607198548,-0.05335322922148287,-3.729924762619988
ID19078,19078,4,20.143531799316406,442.34704596030895,499.61008322017665,0.0,70.0,70,6.0,1,,3498.6606498194947,3498.0,3269.0,3743.0,969129.0,112.16189291071787,-0.05744527253503425,-3.8021934046392714
ID19091,19091,4,21.926095962524414,442.57354692375515,498.749372092517,0.0,71.0,71,6.0,1,,3494.9422382671482,3482.0,3215.0,3801.0,968099.0,124.08945283007601,-0.059059131018461435,-3.5355733280859902
ID19104,19104,4,22.838228225708008,442.78783246261844,497.82717607758684,0.0,72.0,72,6.0,1,,3489.913357400722,3473.0,3193.0,3806.0,966706.0,124.99854956517359,-0.060381433232127746,-3.5883227175186208
ID19117,19117,4,22.720706939697266,443.07666638127154,496.78634293726685,0.0,73.0,73,6.0,1,,3495.5270758122742,3482.0,3266.0,3766.0,968261.0,125.05296047541027,-0.059670635009835944,-3.5475567330823234
ID19129,19129,4,25.13344955444336,443.2238435362289,495.77341023158135,0.0,74.0,74,6.0,1,,3478.4548736462093,3466.0,3233.0,3762.0,963532.0,133.40795945010095,-0.06281857357736627,-3.495417252912322
ID19142,19142,4,25.43906593322754,443.39873589824333,494.84310627302546,0.0,75.0,75,6.0,1,,3477.169675090253,3471.0,3210.0,3770.0,963176.0,136.5118913075792,-0.06321968883754646,-3.4379534738292867
ID19155,19155,4,25.86005973815918,443.5185482571529,493.8744251988156,0.0,76.0,76,6.0,1,,3471.9530685920577,3465.0,3189.0,3779.0,961731.0,136.10588894994208,-0.06393626909166256,-3.4847272953542263
ID19167,19167,4,26.63327980041504,443.67878176446527,493.18102372250115,0.0,77.0,77,6.0,1,,3467.303249097473,3464.0,3185.0,3756.0,960443.0,137.00466149738776,-0.064785668428552,-3.5063419584649806
ID19180,19180,4,27.382614135742188,443.9695137273939,492.376762227064,0.0,78.0,78,6.0,1,,3460.263537906137,3447.0,3170.0,3742.0,958493.0,138.58874310860662,-0.06568360176540707,-3.51054224939461
ID19192,19192,4,27.484844207763672,444.16692927375516,491.5792853370171,0.0,79.0,79,6.0,1,,3460.8483754512636,3446.0,3168.0,3799.0,958655.0,147.85908920331013,-0.06497627226028052,-3.253094666619366
ID19204,19204,4,29.019630432128906,444.3392388869833,490.67889218687804,0.0,80.0,80,6.0,1,,3449.610108303249,3445.0,3145.0,3747.0,955542.0,149.14230501044568,-0.06704758273938516,-3.3244728241475854
ID19217,19217,4,29.089570999145508,444.68366120601326,489.90941446211883,0.0,81.0,81,6.0,1,,3451.072202166065,3446.0,3133.0,3759.0,955947.0,152.14029275968437,-0.06699591676688645,-3.2576512105972872
ID19230,19230,4,29.329212188720703,444.85763924849977,489.0704718695009,0.0,82.0,82,6.0,1,,3451.1083032490974,3427.0,3169.0,3824.0,955957.0,156.30960023766437,-0.06699245271189333,-3.1706160475627456
ID19243,19243,4,29.85487174987793,445.06159493369046,488.2719488368597,0.0,83.0,83,6.0,1,,3445.841155234657,3440.0,3138.0,3753.0,954498.0,152.13555896012565,-0.06807417082539378,-3.3089905450988093
ID19255,19255,4,32.111534118652344,445.29843657149786,487.38031730011426,0.0,84.0,84,6.0,1,,3435.967509025271,3435.0,3145.0,3740.0,951763.0,161.82018007542237,-0.0701817805547841,-3.20532960318077
ID19268,19268,4,31.54684066772461,445.5597259850917,486.63764003883847,0.0,85.0,85,6.0,1,,3439.259927797834,3428.0,3137.0,3766.0,952675.0,161.05669275042536,-0.06976166726772853,-3.2028665091049473
ID19279,19279,4,32.9669075012207,445.8333499131005,486.3183047393935,0.0,86.0,86,6.0,1,,3433.0216606498193,3432.0,3111.0,3772.0,950947.0,165.97697009398644,-0.07078644072599113,-3.1513253587614334
