LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),,
ID156464,156464,82,75615.546875,526.0717576921203,665.1884909919912,0.0,62.0,62,6.0,1,,24616.635379061372,18784.0,2274.0,61155.0,6818808.0,17300.567127146944,-0.34590737367265634,-1.5049390637287818
ID156559,156559,82,78961.046875,526.4603664628594,664.7371175557166,0.0,63.0,63,6.0,1,,23613.093862815884,18279.0,1432.0,59807.0,6540827.0,17125.88975786088,-0.36756841876227575,-1.6027079317537836
ID156661,156661,82,85897.78125,527.0051446195395,664.1757695258316,0.0,64.0,64,6.0,1,,22775.263537906136,19037.0,673.0,60818.0,6308748.0,17064.88432146359,-0.38716551911158337,-1.6863337712319486
ID156762,156762,82,86177.828125,527.5044033307844,663.7110913611821,0.0,65.0,65,6.0,1,,23431.241877256318,19458.0,673.0,61576.0,6490454.0,17302.699759268762,-0.3739857667450501,-1.618014083414406
ID156858,156858,82,80099.0,528.0924795082566,663.2413781180921,0.0,66.0,66,6.0,1,,23968.906137184116,18447.0,1768.0,60734.0,6639387.0,17191.637636198197,-0.36360970794057185,-1.5932094937427823
ID156954,156954,82,82366.0390625,528.7378621837613,662.4872411074025,0.0,67.0,67,6.0,1,,23485.361010830326,18532.0,2442.0,61576.0,6505445.0,16891.579226792146,-0.3749639304258801,-1.6681741770424798
ID157052,157052,82,85718.515625,529.3293253266606,661.7574975207908,0.0,68.0,68,6.0,1,,22781.050541516244,17773.0,1010.0,61408.0,6310351.0,17048.49611087042,-0.3886805195223136,-1.6991910331210605
ID157150,157150,82,85795.4765625,529.9406099494962,661.1041193742994,0.0,69.0,69,6.0,1,,22854.95667870036,18026.0,1600.0,59807.0,6330823.0,17059.28686765362,-0.3878978613354993,-1.698020831808823
ID157251,157251,82,86182.7421875,530.4646134762801,660.4564969514115,0.0,70.0,70,6.0,1,,23062.6678700361,17605.0,1347.0,59807.0,6388359.0,17169.05678212524,-0.38487390597428595,-1.6809214545119444
ID157352,157352,82,83942.734375,530.8825894560631,660.0578573346809,0.0,71.0,71,6.0,1,,24231.028880866426,18447.0,758.0,60481.0,6711995.0,17815.172536532147,-0.3593349553555307,-1.5257390282338223
ID157451,157451,82,85035.0703125,531.3730440883907,659.6274377413273,0.0,72.0,72,6.0,1,,22478.79061371841,18447.0,842.0,60144.0,6226625.0,16675.12612666113,-0.3961552138774537,-1.768780189671734
ID157548,157548,82,83703.4375,531.9416528006275,658.7456739274138,0.0,73.0,73,6.0,1,,23526.436823104694,18110.0,1432.0,61408.0,6516823.0,17335.20421140887,-0.3740508989459366,-1.6219926159647697
ID157645,157645,82,81978.796875,532.5851203044917,658.0850282994221,0.0,74.0,74,6.0,1,,23775.180505415163,18616.0,1432.0,60734.0,6585725.0,17376.11115381168,-0.36864266434787163,-1.5978337781115304
ID157742,157742,82,82898.3515625,533.1871340603626,657.3986336026799,0.0,75.0,75,6.0,1,,23669.03610108303,18279.0,1263.0,61745.0,6556323.0,17355.74627513343,-0.3711459304397148,-1.6097635981411587
ID157839,157839,82,84258.15625,533.83825879457,656.5768763717449,0.0,76.0,76,6.0,1,,23073.281588447655,18026.0,926.0,61576.0,6391299.0,17156.411485872984,-0.38355938712237075,-1.6736100703991064
ID157937,157937,82,83757.9375,534.5084326650394,655.8116729578425,0.0,77.0,77,6.0,1,,22940.718411552345,17858.0,84.0,60397.0,6354579.0,17099.2295688419,-0.3858310975426704,-1.6856595769339173
ID158032,158032,82,83597.21875,535.1667944447568,654.9592064095691,0.0,78.0,78,6.0,1,,22892.985559566787,17942.0,926.0,61829.0,6341357.0,17032.791533607367,-0.3883271569068498,-1.706574149605008
ID158129,158129,82,83484.9140625,535.8128396179935,654.0106811585789,0.0,79.0,79,6.0,1,,23341.830324909748,18532.0,1263.0,60313.0,6465687.0,17420.759333754206,-0.37746512029548557,-1.6248413392349268
ID158226,158226,82,83237.890625,536.5374300998411,653.0881677103837,0.0,80.0,80,6.0,1,,22969.292418772562,18363.0,1347.0,60734.0,6362494.0,17291.831580772603,-0.3857022689595785,-1.6680532009394362
ID158321,158321,82,85390.625,537.2211092398002,652.2746532086056,0.0,81.0,81,6.0,1,,23364.971119133574,18447.0,758.0,60650.0,6472097.0,17635.848271015868,-0.3784562507100847,-1.6134030359592086
ID158418,158418,82,83727.609375,537.8317358135764,651.5873394892604,0.0,82.0,82,6.0,1,,23538.584837545128,18616.0,336.0,60987.0,6520188.0,17855.624397385094,-0.3748501311532973,-1.5809161124781201
ID158516,158516,82,86893.46875,538.3178096741351,651.0860137708114,0.0,83.0,83,6.0,1,,22554.227436823105,18279.0,252.0,60987.0,6247521.0,17054.440131263138,-0.3959274746244859,-1.7335925851320768
ID158614,158614,82,80369.390625,538.7287505274016,650.6277882114323,0.0,84.0,84,6.0,1,,24495.8880866426,19205.0,3369.0,60566.0,6785361.0,17534.65293143368,-0.3543550742925976,-1.5334546073173525
ID158713,158713,82,67111.78125,539.0203601985143,650.4853665253681,0.0,85.0,85,6.0,1,,26272.180505415163,22154.0,8339.0,55848.0,7277394.0,12305.470044578728,-0.31678831149944203,-1.9798932216733387
