LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID7914,7914,0,181.7372283935547,7.833633364218117,165.8726567268728,0.0,24.0,24,6.0,1,,2458.1227436823106,2555.0,1070.0,3670.0,680900.0,802.97869335422,-0.1574945504768948,-1.1445172737049132
ID7936,7936,0,120.54032897949219,3.635171052333208,164.0380945142829,0.0,25.0,25,6.0,1,,2390.916967509025,2112.0,1121.0,3688.0,662284.0,869.1317696044127,-0.0610678399544378,-0.35783861868208544
ID7958,7958,0,211.21603393554688,0.8995498196030369,163.45217642715406,0.0,26.0,26,6.0,1,,1809.5090252707582,1541.0,0.0,3695.0,501234.0,1071.3909272249734,-0.09789179913854351,-0.36654767099650587
ID7980,7980,0,83.92778778076172,0.8101839929338154,162.24046935087662,0.0,27.0,27,6.0,1,,2474.9097472924186,2772.0,0.0,3739.0,685550.0,1162.7420812983582,0.06528542441948651,0.2608892703731332
ID8001,8001,0,8.179886817932129,0.7913139433751425,161.83800558893307,0.0,28.0,28,6.0,1,,2811.4909747292418,3417.0,0.0,3699.0,778783.0,1088.0128929253874,0.12943029027112576,0.5922555536214767
ID7496,7496,1,167.253173828125,22.54551033592004,253.0414396026615,0.0,0.0,0,6.0,1,,2678.202166064982,2620.0,1348.0,3897.0,741862.0,889.5825121579895,-0.1464862804399055,-1.0334121445276254
ID7516,7516,1,157.2733154296875,23.49709505450849,258.133965066854,0.0,1.0,1,6.0,1,,2663.418772563177,2705.0,1343.0,3793.0,737767.0,817.2638191435469,-0.14549860406006995,-1.1098217440184426
ID7536,7536,1,160.35435485839844,24.394574841271528,260.84113926340206,0.0,2.0,2,6.0,1,,2642.4584837545126,2702.0,1310.0,3758.0,731961.0,871.3176860626204,-0.14555244126880992,-1.033226936145836
ID7555,7555,1,173.1370086669922,26.36167770567023,266.08066553574344,0.0,3.0,3,6.0,1,,2577.0072202166066,2816.0,1085.0,3788.0,713831.0,874.163819890557,-0.1542975301940663,-1.075707455720476
ID7574,7574,1,164.81253051757812,27.769938219183164,269.2483760245178,0.0,4.0,4,6.0,1,,2569.2815884476536,2675.0,1295.0,3675.0,711691.0,748.5852599638526,-0.15793743635606783,-1.2874819624942744
ID7593,7593,1,177.69039916992188,29.23043518919904,272.5079387951821,0.0,5.0,5,6.0,1,,2584.581227436823,2758.0,1224.0,3740.0,715929.0,757.3948758125997,-0.16213347096657635,-1.3206740890151578
ID7610,7610,1,162.64395141601562,30.642857298032784,276.227079748708,0.0,6.0,6,6.0,1,,2624.6859205776173,2807.0,1340.0,3635.0,727038.0,669.179401421292,-0.157864740875884,-1.4705102740162
ID7624,7624,1,153.0948028564453,31.382832626699617,278.4922029616739,0.0,7.0,7,6.0,1,,2645.7761732851986,2815.0,1349.0,3517.0,732880.0,612.2996274521626,-0.155507555863782,-1.591383419602252
ID7639,7639,1,125.43073272705078,32.28764951828781,282.3793325627275,0.0,8.0,8,6.0,1,,2681.0577617328518,2782.0,1428.0,3440.0,742653.0,490.62973094114255,-0.14583631509465092,-1.8659795658557974
ID7654,7654,1,94.4833755493164,32.58556554382453,284.93475434893367,0.0,9.0,9,6.0,1,,2735.191335740072,2816.0,1812.0,3305.0,757648.0,375.68395048138035,-0.13002981811313136,-2.1763746227941274
ID7669,7669,1,77.9971694946289,32.56836824673104,286.88648494802743,0.0,10.0,10,6.0,1,,2770.3393501805053,2825.0,2082.0,3274.0,767384.0,312.92681056764695,-0.12017684766494292,-2.4184973428671492
ID7685,7685,1,61.762779235839844,32.47036818951825,289.97515739318226,0.0,11.0,11,6.0,1,,2813.1841155234656,2859.0,2327.0,3253.0,779252.0,255.77435431739315,-0.10809694615053463,-2.6660416454819806
ID7704,7704,1,43.572914123535156,32.25872293066394,294.01672672792847,0.0,12.0,12,6.0,1,,2877.8772563176894,2886.0,2512.0,3303.0,797172.0,190.93708489093422,-0.09318697307399058,-3.0977718547435114
ID7722,7722,1,36.25163650512695,31.81935360791188,296.63379319237026,0.0,13.0,13,6.0,1,,2909.187725631769,2905.0,2590.0,3289.0,805845.0,162.76321200482423,-0.08590110749408153,-3.35931764254202
ID7740,7740,1,25.8107967376709,31.380705331218465,300.9894924109868,0.0,14.0,14,6.0,1,,2955.7328519855596,2956.0,2715.0,3231.0,818738.0,115.4572232575509,-0.07428219132088976,-4.1084703214451865
ID7756,7756,1,24.151865005493164,31.201872646330827,303.17202065300285,0.0,15.0,15,6.0,1,,2973.476534296029,2968.0,2736.0,3269.0,823653.0,119.25768436750315,-0.07141293703793482,-3.8349738324654634
ID7773,7773,1,19.857223510742188,31.598560957610452,308.85200150458087,0.0,16.0,16,6.0,1,,3005.061371841155,2996.0,2799.0,3302.0,832402.0,105.35492045143705,-0.06488277704917568,-3.9581467520661784
ID7790,7790,1,19.829259872436523,31.9569221904251,311.5903316157721,0.0,17.0,17,6.0,1,,2998.0252707581226,2992.0,2810.0,3287.0,830453.0,98.7859790098273,-0.06544287690854662,-4.250367749560481
ID7807,7807,1,19.543066024780273,31.678308557868185,316.031198496815,0.0,18.0,18,6.0,1,,3000.220216606498,2983.0,2819.0,3306.0,831061.0,96.95003880654502,-0.06507045194409503,-4.307646724053192
ID7824,7824,1,20.72174644470215,32.170643005980054,319.42403851806534,0.0,19.0,19,6.0,1,,2985.938628158845,2978.0,2804.0,3262.0,827105.0,92.51548943321737,-0.06784440286579892,-4.698097601165314
ID7841,7841,1,19.227176666259766,32.996693014774536,322.8702209486203,0.0,20.0,20,6.0,1,,3002.6570397111914,2986.0,2823.0,3257.0,831736.0,90.65727024197605,-0.06509592009397254,-4.612323952245681
ID7858,7858,1,18.64028549194336,34.366555778447875,326.6071231926487,0.0,21.0,21,6.0,1,,3009.642599277978,2993.0,2855.0,3282.0,833671.0,89.27919116920793,-0.0642399733988922,-4.628449580257798
ID7876,7876,1,16.203004837036133,36.316870368696726,330.5453278100777,0.0,22.0,22,6.0,1,,3040.2274368231047,3031.0,2867.0,3287.0,842143.0,83.64267233773452,-0.059040049929595384,-4.561248640502084
ID7897,7897,1,14.804665565490723,38.13793590116753,333.5178908766852,0.0,23.0,23,6.0,1,,3061.5198555956677,3050.0,2911.0,3343.0,848041.0,85.62483768723057,-0.05580197978419034,-4.226236892194273
ID7917,7917,1,11.208968162536621,40.206800772292674,337.21529456565713,0.0,24.0,24,6.0,1,,3109.129963898917,3098.0,2932.0,3391.0,861229.0,80.40764170953247,-0.04762249333226233,-3.86700333954445
ID7938,7938,1,9.007027626037598,41.87247456585748,340.01775660880134,0.0,25.0,25,6.0,1,,3135.187725631769,3124.0,2978.0,3323.0,868447.0,66.49916198303696,-0.04282376531393828,-4.218619119573821
ID7960,7960,1,5.852413654327393,43.9851192964437,342.79608095990255,0.0,26.0,26,6.0,1,,3201.4873646209385,3186.0,3061.0,3428.0,886812.0,69.62620711040017,-0.03286732120327757,-3.1252682590123535
ID7982,7982,1,4.259617805480957,45.81787625431065,345.0368811127264,0.0,27.0,27,6.0,1,,3234.7111913357403,3228.0,3090.0,3424.0,896015.0,56.29859882246339,-0.02820686267899266,-3.3354073163554245
ID8003,8003,1,3.0214476585388184,46.45427536414266,346.46006290998406,0.0,28.0,28,6.0,1,,3269.6281588447655,3269.0,3137.0,3440.0,905687.0,52.66666782566308,-0.0235302035049525,-2.991984832372564
ID8025,8025,1,1.961028814315796,47.48129149198594,349.2737947217821,0.0,29.0,29,6.0,1,,3317.2274368231047,3314.0,3186.0,3476.0,918872.0,53.88092989928921,-0.019137034206866223,-2.4023509825717713
ID7498,7498,2,55.73563003540039,64.44181589412925,603.3104995686452,0.0,0.0,0,6.0,1,,2921.6570397111914,2987.0,2228.0,3437.0,809299.0,312.4068697098859,-0.09584781527314916,-1.9828019493098736
ID7518,7518,2,51.25947952270508,65.73298444513476,603.7073543091011,0.0,1.0,1,6.0,1,,2937.7328519855596,2980.0,2257.0,3448.0,813752.0,289.4361224053911,-0.09256089195887612,-2.070616179083126
ID7538,7538,2,45.510616302490234,67.79803233766303,604.6673075837163,0.0,2.0,2,6.0,1,,2955.028880866426,2986.0,2403.0,3389.0,818543.0,257.22170672252815,-0.08882422600173627,-2.239821336283081
ID7557,7557,2,41.543434143066406,69.50846283125482,606.3991794098225,0.0,3.0,3,6.0,1,,2966.2707581227437,2988.0,2512.0,3418.0,821657.0,231.36180566393267,-0.08595470898464318,-2.411299075955837
ID7576,7576,2,37.474693298339844,70.72385652329741,607.4819523870881,0.0,4.0,4,6.0,1,,2980.642599277978,2995.0,2583.0,3380.0,825638.0,210.11226827621414,-0.08287290920275521,-2.5637256653868308
ID7595,7595,2,33.04673767089844,71.51649216707327,608.888691193708,0.0,5.0,5,6.0,1,,2996.389891696751,3004.0,2626.0,3358.0,830000.0,182.4968720368903,-0.07902860579833902,-2.817805893492963
ID7612,7612,2,29.300559997558594,72.53369981251802,611.0914285504812,0.0,6.0,6,6.0,1,,3017.4404332129966,3007.0,2686.0,3417.0,835831.0,170.58427161245191,-0.07435404834394244,-2.841773297803563
ID7626,7626,2,26.813854217529297,73.0437987121154,612.9521271704275,0.0,7.0,7,6.0,1,,3024.841155234657,3015.0,2704.0,3331.0,837881.0,152.1753495010347,-0.07214454791468557,-3.091088599590994
ID7641,7641,2,24.614398956298828,73.2942768316263,614.2047287543687,0.0,8.0,8,6.0,1,,3038.0252707581226,3030.0,2698.0,3381.0,841533.0,147.89516977620653,-0.06900547206734738,-3.045115643414859
ID7656,7656,2,22.973970413208008,73.44577662392956,616.5412486045839,0.0,9.0,9,6.0,1,,3046.6028880866425,3044.0,2748.0,3371.0,843909.0,135.40591575191328,-0.06716118141417934,-3.239812847504767
ID7671,7671,2,23.458221435546875,73.39116799185351,617.2483001262765,0.0,10.0,10,6.0,1,,3040.072202166065,3023.0,2756.0,3352.0,842100.0,138.45750349910745,-0.06801120646867505,-3.204550986975487
ID7687,7687,2,24.263751983642578,73.42363253306092,619.8993793532447,0.0,11.0,11,6.0,1,,3034.9819494584835,3028.0,2739.0,3349.0,840690.0,140.95601263899448,-0.06908073632643733,-3.1955634332595753
ID7705,7705,2,27.192811965942383,73.28739805327076,621.9934068187528,0.0,12.0,12,6.0,1,,3019.1335740072204,3009.0,2724.0,3352.0,836300.0,156.1596644111141,-0.07242061745474827,-3.0189407714814527
ID7723,7723,2,28.0145320892334,73.16505660856595,624.0621199887432,0.0,13.0,13,6.0,1,,3017.2996389891696,3012.0,2674.0,3397.0,835792.0,168.45304392356817,-0.07271871136621573,-2.809339666856868
ID7741,7741,2,33.262672424316406,73.29376362587506,626.4453695412896,0.0,14.0,14,6.0,1,,2990.6173285198556,3002.0,2604.0,3372.0,828401.0,190.34934927941882,-0.07872360784216587,-2.685063070078083
ID7757,7757,2,36.35128402709961,73.44273289615948,627.6611514603754,0.0,15.0,15,6.0,1,,2980.9422382671482,2995.0,2537.0,3377.0,825721.0,208.11059173099332,-0.0812426640953263,-2.5332188376170848
ID7774,7774,2,40.187232971191406,73.7126207719206,629.5299507952719,0.0,16.0,16,6.0,1,,2963.241877256318,2980.0,2428.0,3352.0,820818.0,230.89538061785908,-0.08478316894373948,-2.3777571747004695
ID7791,7791,2,45.771305084228516,74.84356133334857,631.5966273608309,0.0,17.0,17,6.0,1,,2949.851985559567,2983.0,2366.0,3351.0,817109.0,257.7210527990017,-0.0888380556411845,-2.231946580356599
ID7808,7808,2,52.138851165771484,75.6341231779587,632.6724518329838,0.0,18.0,18,6.0,1,,2935.400722021661,2992.0,2309.0,3413.0,813106.0,297.21374317132717,-0.0929468134296776,-2.0240920390376904
ID7825,7825,2,59.15771484375,77.20717378028039,634.4466094325395,0.0,19.0,19,6.0,1,,2924.985559566787,2968.0,2156.0,3478.0,810221.0,340.8534787758763,-0.09620488880997734,-1.8268931415358047
ID7842,7842,2,63.59939956665039,78.44622748867249,635.3709575012717,0.0,20.0,20,6.0,1,,2914.5956678700363,2988.0,2096.0,3533.0,807343.0,365.6422714974329,-0.09921188125074512,-1.7558723822371989
ID7859,7859,2,67.41748809814453,80.0050628688753,636.4674152156244,0.0,21.0,21,6.0,1,,2909.841155234657,2997.0,1989.0,3491.0,806026.0,381.4907591470633,-0.1009972809301352,-1.7138149685993305
ID7877,7877,2,68.61207580566406,81.88977480179096,637.9831309713948,0.0,22.0,22,6.0,1,,2910.707581227437,3000.0,1978.0,3479.0,806266.0,391.9986751034962,-0.10156661841055348,-1.6788391443066666
ID7898,7898,2,67.43843841552734,83.22819972535257,638.6309187186102,0.0,23.0,23,6.0,1,,2914.0974729241875,2994.0,2026.0,3467.0,807205.0,385.24243434262087,-0.10112386617933007,-1.7019773145670634
ID7919,7919,2,65.94380950927734,85.3769302928698,640.042430818986,0.0,24.0,24,6.0,1,,2920.0252707581226,2989.0,2065.0,3472.0,808847.0,376.38786088666967,-0.10044163882852532,-1.7324688828803898
ID7940,7940,2,66.76099395751953,87.23241819975668,640.8800879508457,0.0,25.0,25,6.0,1,,2916.779783393502,3007.0,2060.0,3478.0,807948.0,373.15728687676494,-0.10126382469910104,-1.7614236112171842
ID7962,7962,2,61.87654495239258,89.03688838180676,642.1224801950384,0.0,26.0,26,6.0,1,,2930.6787003610107,3000.0,2175.0,3507.0,811798.0,347.98644611875727,-0.09839006551748936,-1.8380970424625296
ID7985,7985,2,56.1315803527832,90.82802278803781,643.7807772250196,0.0,27.0,27,6.0,1,,2943.2382671480145,2987.0,2265.0,3482.0,815277.0,318.84656408509477,-0.0949917964623255,-1.9377924560461346
ID8006,8006,2,52.87453842163086,91.47725076264373,644.3826525146893,0.0,28.0,28,6.0,1,,2947.592057761733,3006.0,2273.0,3426.0,816483.0,299.905944812359,-0.09306775256393732,-2.017142970431676
ID8027,8027,2,45.69590377807617,92.62809765786048,645.8381160296855,0.0,29.0,29,6.0,1,,2966.0685920577616,2992.0,2442.0,3482.0,821601.0,261.443898274084,-0.08819787767955953,-2.1947760445554945
ID8052,8052,2,39.23854446411133,93.4031946831951,647.0550309705903,0.0,30.0,30,6.0,1,,2984.1732851985557,2999.0,2526.0,3419.0,826616.0,224.190473513413,-0.08357130478184409,-2.4277020385647683
ID8072,8072,2,33.27398681640625,94.53669790972478,649.1980524399667,0.0,31.0,31,6.0,1,,3000.3285198555955,3009.0,2641.0,3352.0,831091.0,181.88403202029764,-0.07915658321834126,-2.835995156824349
ID8094,8094,2,29.68885612487793,94.89031621034059,650.1649203580502,0.0,32.0,32,6.0,1,,3019.523465703971,3013.0,2704.0,3353.0,836408.0,167.9549100277754,-0.07493982888462947,-2.9128519701896813
ID8116,8116,2,24.589204788208008,95.36935386399017,651.8988381998715,0.0,33.0,33,6.0,1,,3042.8339350180504,3033.0,2762.0,3399.0,842865.0,143.5538625496987,-0.06890398936176065,-3.1372076518060314
ID8135,8135,2,21.470497131347656,95.72226895068067,654.2941373983916,0.0,34.0,34,6.0,1,,3054.7292418772563,3049.0,2807.0,3333.0,846160.0,123.8333776085043,-0.06570972334610539,-3.4698668427304247
ID8154,8154,2,20.127079010009766,95.70342362968155,655.6052692566869,0.0,35.0,35,6.0,1,,3061.4548736462093,3056.0,2808.0,3315.0,848023.0,117.04326411043601,-0.06372348513981733,-3.560465838051255
ID8173,8173,2,18.421937942504883,95.81797769996125,658.0520052326615,0.0,36.0,36,6.0,1,,3074.884476534296,3068.0,2854.0,3350.0,851743.0,112.08117372924728,-0.06106760706007102,-3.568639756371118
ID8190,8190,2,19.385839462280273,95.803834778239,660.5666820647631,0.0,37.0,37,6.0,1,,3065.971119133574,3060.0,2799.0,3329.0,849274.0,114.94528895404326,-0.062376684460626476,-3.548957245263036
ID8208,8208,2,18.379627227783203,95.52519387428718,662.5575383608084,0.0,38.0,38,6.0,1,,3075.4368231046933,3071.0,2835.0,3375.0,851896.0,117.08510073044808,-0.06009592097375055,-3.358896582750522
ID8226,8226,2,18.386537551879883,95.59336572430102,665.7010810887032,0.0,39.0,39,6.0,1,,3069.306859205776,3063.0,2876.0,3327.0,850198.0,108.01554700509463,-0.06113820112561213,-3.7007949608555077
ID8244,8244,2,18.940906524658203,95.32979987411953,667.2190894092355,0.0,40.0,40,6.0,1,,3068.4476534296027,3047.0,2857.0,3371.0,849960.0,121.27168102848107,-0.061178077808943306,-3.2976299750976095
ID8264,8264,2,21.852176666259766,95.31825876017555,669.663965085155,0.0,41.0,41,6.0,1,,3046.2996389891696,3028.0,2792.0,3368.0,843825.0,131.29251733653697,-0.06616394129585411,-3.2878603845486625
ID8284,8284,2,26.411151885986328,95.5137924055978,672.0644840687967,0.0,42.0,42,6.0,1,,3018.3826714801444,3012.0,2725.0,3355.0,836092.0,148.25772503302403,-0.07207510231491202,-3.162710225641006
ID8305,8305,2,27.86274528503418,95.26539119855669,673.6212401769266,0.0,43.0,43,6.0,1,,3017.3862815884477,3011.0,2701.0,3369.0,835816.0,164.9509991784345,-0.07266826965081283,-2.866920535244567
ID8326,8326,2,33.64906692504883,95.65713695521355,676.0193224351984,0.0,44.0,44,6.0,1,,2991.465703971119,3009.0,2641.0,3352.0,828636.0,191.79048543926257,-0.07889952623735548,-2.6721101408145898
ID8347,8347,2,35.0811882019043,95.94464838022037,676.9519736068842,0.0,45.0,45,6.0,1,,2991.2490974729244,3006.0,2584.0,3394.0,828576.0,209.81983137605283,-0.0796564465896691,-2.4677831635593908
ID8366,8366,2,38.59255599975586,96.53768446498852,678.3936702888734,0.0,46.0,46,6.0,1,,2976.9025270758125,2995.0,2541.0,3419.0,824602.0,228.2101622315812,-0.08271370383796503,-2.3525138765814555
ID8384,8384,2,43.897918701171875,97.26363623071246,679.9393095387779,0.0,47.0,47,6.0,1,,2959.0794223826715,2988.0,2427.0,3411.0,819665.0,256.66703076889945,-0.08678589296855693,-2.1912556844378774
ID8403,8403,2,48.11731719970703,98.31660091680598,681.8620086036619,0.0,48.0,48,6.0,1,,2941.0505415162456,2985.0,2341.0,3411.0,814671.0,281.22054945593834,-0.09000030866659516,-2.0686555608546566
ID8422,8422,2,49.850467681884766,99.22598299063937,683.3616725515662,0.0,49.0,49,6.0,1,,2927.9963898916967,2973.0,2325.0,3413.0,811055.0,292.3617659011399,-0.0913152468757902,-2.0128435148361787
ID8442,8442,2,48.618202209472656,100.37939696999449,685.4717305416946,0.0,50.0,50,6.0,1,,2919.0794223826715,2968.0,2284.0,3372.0,808585.0,288.5205657446903,-0.09082378015751594,-2.0213924427877656
ID8461,8461,2,49.468929290771484,101.28304127770485,687.2212523605799,0.0,51.0,51,6.0,1,,2902.494584837545,2940.0,2302.0,3369.0,803991.0,286.24540526580887,-0.09199971920210001,-2.0547709095948385
ID8478,8478,2,43.778568267822266,102.33479560812687,689.1845327046356,0.0,52.0,52,6.0,1,,2904.9097472924186,2935.0,2332.0,3384.0,804660.0,256.4252210661988,-0.08845891774122439,-2.1987065788712945
ID8497,8497,2,37.54717254638672,103.01923532619888,691.187988744062,0.0,53.0,53,6.0,1,,2918.3212996389893,2933.0,2446.0,3348.0,808375.0,226.4280799238799,-0.08334916982910093,-2.3438518597994635
ID8515,8515,2,34.38129425048828,103.49781067030754,692.4048119229831,0.0,54.0,54,6.0,1,,2924.1119133574007,2939.0,2515.0,3331.0,809979.0,209.29183157341515,-0.08026303826724708,-2.438505068895697
ID8534,8534,2,29.04435157775879,103.90882587731464,694.7775731778644,0.0,55.0,55,6.0,1,,2937.0505415162456,2944.0,2605.0,3313.0,813563.0,179.1452460307845,-0.07504466767413406,-2.660328127232676
ID8553,8553,2,25.458635330200195,103.85591866505881,696.3670792266046,0.0,56.0,56,6.0,1,,2949.2057761732854,2954.0,2640.0,3303.0,816930.0,157.61624730905854,-0.07133948069470243,-2.8747961160186004
ID8573,8573,2,20.364667892456055,103.83315818471414,698.2144012657111,0.0,57.0,57,6.0,1,,2971.1624548736463,2967.0,2704.0,3302.0,823012.0,128.06811041042454,-0.06485394118998311,-3.2178983266870738
ID8597,8597,2,17.461490631103516,103.36498383580633,700.6875163854138,0.0,58.0,58,6.0,1,,2984.5703971119133,2976.0,2783.0,3261.0,826726.0,113.14909167368896,-0.06106878975429126,-3.4312020193007773
ID8622,8622,2,15.772224426269531,103.04337797105559,701.739151337736,0.0,59.0,59,6.0,1,,2998.245487364621,2984.0,2753.0,3314.0,830514.0,112.05998178478266,-0.057805294197895075,-3.283020488612338
ID8646,8646,2,12.653836250305176,101.67220253222649,705.5462318006803,0.0,60.0,60,6.0,1,,3019.1949458483755,3009.0,2855.0,3250.0,836317.0,89.12967821988583,-0.052196458842848625,-3.730968016672888
ID8670,8670,2,12.975157737731934,101.318396626085,707.1210109708818,0.0,61.0,61,6.0,1,,3013.7472924187728,3001.0,2829.0,3255.0,834808.0,89.53090937539102,-0.05276361772069112,-3.750075642009337
ID8693,8693,2,15.055350303649902,101.01290207336329,709.1696660113319,0.0,62.0,62,6.0,1,,2991.9061371841153,2987.0,2824.0,3202.0,828758.0,92.33468501273725,-0.05744718544367486,-3.9498094949844056
ID8716,8716,2,16.04616928100586,100.79514469325478,710.3750115881328,0.0,63.0,63,6.0,1,,2986.9530685920577,2986.0,2809.0,3231.0,827386.0,98.29308418275582,-0.05860562733558774,-3.783582024874176
ID8739,8739,2,18.894363403320312,100.75329727519092,712.1574585087183,0.0,64.0,64,6.0,1,,2968.346570397112,2965.0,2706.0,3224.0,822232.0,111.37973186880197,-0.0637421677986327,-3.6288565344181447
